Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,Col 24,Col 25,Col 26,Col 27,Col 28,Col 29,Col 30,Col 31,Col 32,Col 33,Col 34,Col 35,Col 36,Col 37,Col 38,Col 39,Col 40,Col 41,Col 42,Col 43,Col 44,Col 45,Col 46,Col 47,Col 48,Col 49,Col 50,Col 51,Col 52,Col 53,Col 54,Col 55,Col 56,Col 57,Col 58,Col 59,Col 60,Col 61,Col 62,Col 63,Col 64
-0.096328016254296,-0.044641636506989,-0.083808423455225,0.008100872220011,-0.103389471327094,-0.090561189036236,-0.013947743219329,-0.076394503750003,-0.062912949916247,-0.034214552819142,0.128260587314272,0.069400882259485,-0.038227511707786,0.11899261068429,0.077717245697351,-0.025282702607765,0.048238606688221,0.02618332767104,-0.015403246839102,0.083565848009737,0.16087378800144,-0.034576569533092,0.19199141448245,0.172714096213409,0.035238255197601,0.149223394131925,0.114820399616728,0.058411122164652,0.075141225310725,-0.019777108451737,0.094916511288571,0.078635188236691,0.033982029775341,0.058880490754763,0.052451618812101,0.022741319739866,-0.031138988149337,0.176376802160703,0.154117726455148,0.044738363596484,0.119854281175686,0.094008288493792,0.041445517540939,-0.029920671616165,-0.025137476136512,0.005995110371437,-0.025975935510815,-0.031378087981715,-0.023568909382752,0.103078390254441,0.029279881170712,0.115804915134174,0.111869897391234,0.062055947403702,0.036981268241498,0.085251406672884,0.109597111501988,0.052328024724275,0.051393119881449,0.040200496904911,0.024658769045197,0.066289510293035,0.032829987549319,0.021822184565114
0.027178291080365,0.050680118739818,0.017505911489571,-0.033213576104824,-0.007072771253016,0.045971540304001,-0.065490672476547,0.071209979753637,-0.096433222891778,-0.059067194308148,-0.027853977246047,-0.028509881409346,-0.020173358370748,-0.031240470968054,-0.001950636054546,0.024777524431376,0.037908901538985,0.10866390364971,0.017303345916664,0.021052644356185,0.001198766560078,-0.037324933005028,-0.015992890595772,0.015815546007388,-0.037477371317388,0.031892010567883,-0.068152644769598,-0.051142599357452,0.01459046202993,-0.048597956453714,-0.009171354360493,0.042426755909311,-0.056503755831913,0.063277279078425,-0.111014551889741,-0.074571917860429,-0.02920978016223,-0.015001598180465,0.004709946173733,-0.007085897734871,0.006805450808398,-0.059483824821492,-0.039888061550421,-0.006770686836132,-0.042425277614822,0.05306289118699,-0.063720647005753,0.051838437902408,0.021903867898661,-0.033080366592375,0.007657246113226,-0.030035159670058,-0.010147906105829,-0.00707191780371,-0.055576922576699,0.027982012101797,-0.113477552746715,-0.072303491913952,-0.056209940952239,0.163066547246834,0.100924836287427,-0.160745449729372,-0.101250969923214,0.09203975174615
0.016280675727307,-0.044641636506989,-0.028840007687304,-0.009113481248671,-0.004320865536613,-0.009768885894536,0.044958461646062,-0.039493382874093,-0.030751209864554,-0.042498766648811,-0.036511122382951,-0.020853422577521,-0.037924182518342,-0.031683208200809,-0.028357884206876,-0.00294872813041,-0.009485482352264,-0.02033407743776,-0.006437465300736,-0.023951500648757,-0.018669202081458,-0.020380293375377,-0.013495831563723,-0.013751315357666,0.020999922559528,-0.023886929100862,-0.023464345438734,-0.030724925511793,0.023082066750961,-0.00301891874338,0.002366365146485,0.002396841851936,-0.02638435594955,0.022402126706754,0.021954792183226,0.030701738701834,-0.0125023272753,-0.00959194316887,-0.00680750388195,-0.010446118627178,0.004446070162857,-0.002702205043805,0.007219205031066,-0.01099146875921,-0.007208977181316,-0.00010883576261,-0.004820097408044,-0.013672493513244,-0.010073724528994,-0.027917522481059,-0.006865948239375,-0.018330906201187,-0.021656653762303,-0.012260122122321,0.000114230150714,-0.017394020748826,-0.009245031913244,-0.005194150815814,-0.001967648613291,-0.010862521723585,-0.029044603457341,-0.003566951550915,0.014440316178826,0.005064894314144
0.005383060374248,0.050680118739818,-0.001894705840284,0.008100872220011,-0.004320865536613,-0.015718706668537,-0.002902829807069,-0.002592261998183,0.038393248211696,-0.013504018244969,-0.040826597908835,-0.032924381719277,-0.038227511707786,-0.031683208200809,-0.02637341142499,-0.027558167473181,-0.030448462890632,-0.012174473269668,-0.02934588047988,-0.002572018509403,-0.009015216119356,-0.016067701759419,-0.012531111410684,-0.012188883635527,0.003596028941148,-0.010278845246886,-0.008556082672685,-0.016883853426952,-0.006268706361451,-0.002937961306309,-0.006252770846888,-0.023660467359278,0.016311374292163,-0.019547991948454,0.034125675067716,-0.02486736951094,-0.018007348519904,-0.012127193822585,-0.012355559688629,0.018697932674281,-0.020419811110654,-0.023862517490282,-0.017798575023613,-0.012597050130945,-0.011924303310472,0.007835585069179,-0.013053494206444,-0.01298282463154,-0.020161530832893,-0.027556215596943,-0.002297718153115,-0.021098500847568,-0.027917641321197,-0.015036231449319,0.010614018094104,-0.022815892984291,-0.029148638592112,-0.009543663740874,0.0315218867424,0.017856276779781,0.014807861449497,-0.02912313439292,-0.01786925339401,-0.031106037454561
0.045340983335462,-0.044641636506989,-0.025606571465661,-0.012556351942407,0.017694380194605,-6.12835790606111E-05,0.081774839686931,-0.039493382874093,-0.031991444941354,-0.075635621967486,-0.003777247326721,-0.023419468680825,-0.036625933588855,-0.027525833005367,-0.02960666275237,0.054097239784068,-0.009485482352264,-0.019132451201017,0.048789821321619,-0.051697913205788,-0.03320249454774,-0.029836214594396,0.004382536536589,-0.010470967793255,0.090277386380948,-0.048715621595131,-0.043484823654541,-0.091914790974936,0.020019763306269,0.000332719198291,-0.018200333996201,-0.006763579612898,-0.064113347027607,0.022402126706754,0.023130824140932,0.062543414549708,-0.01134084837028,-0.022171754625832,-0.01297681845062,-0.028293116331011,0.001646124481442,-0.004194480513414,0.022043440972872,-0.016637377663766,-0.009132451750884,-0.012801917273065,-0.001881173917927,-0.010950301183924,0.001348201530332,-0.028525984536929,0.029388238656685,-0.033422671589896,-0.036303866891037,-0.045984878820984,0.009517305662824,-0.023418115553982,-0.015816710311137,-0.013994584883047,-0.029276414461458,-0.038733821268559,-0.125175432651247,-0.00261430734387,0.0401691314158,0.027116081394342
-0.052737554842063,0.050680118739818,-0.018061886948496,0.080401156788472,0.089243928821063,0.107661787276539,-0.039719207847938,0.108111100629547,0.03605579008983,-0.042498766648811,0.009483508272547,-0.028221649430346,0.073118567031973,0.080515600030009,0.122075836775259,-0.008372875470658,0.127229246506971,-0.014861706938449,-0.006437465300736,-0.065571119484305,0.01121894718408,-0.11229665280676,-0.108481380848899,-0.129602300961255,0.052724915486027,-0.133321405435033,-0.052989933145567,0.034839449210051,-0.023651346687602,0.07696703020165,0.09297906861571,0.108513979177899,-0.026521055192588,0.104689914591864,0.031609409533696,-0.056497536642433,-0.046441568254166,-0.047405608509905,-0.055831406585038,0.034631980586231,-0.063342348041649,-0.03661882183013,-0.002329807084338,0.143044398956135,0.179498268746673,-0.057370604799014,0.175278351756183,0.045025071782796,-0.087336033152241,0.10652286200339,-0.080876642876757,0.146178668194925,0.042991211219912,-0.100372163524092,-0.082984537031537,0.15943275969058,0.069617126355805,-0.112177618077124,-0.04927003336015,-0.011982742135972,0.051889500498349,0.048626256769028,-0.108887214842929,-0.051196625266594
-0.00551455497881,-0.044641636506989,0.042295589188829,0.049415320544845,0.02457414448561,-0.023860566675065,0.074411564078757,-0.039493382874093,0.052279999796778,0.027917050903375,-0.040800403823701,-0.006901983453696,0.003122323351883,-0.023419626621251,-0.02215640857804,0.040036524117102,-0.009485482352264,0.00726938025982,-0.02092334688227,-0.003141691230984,-0.01370295459756,-0.023168700069086,-0.014831009815875,-0.007650481532031,-0.005593184625526,-0.00526540973016,-0.018988653459389,-0.018700161237096,-0.044288609032263,-0.059996763751791,-0.024627427478291,0.015694227849277,-0.056567548811996,0.022402126706754,-0.056778149559276,-0.036961822474896,0.023657031369431,0.010327455461584,-0.035234140421404,0.089018228245997,-0.057152734828288,0.026500961974328,0.006283254449963,0.014371164471079,-0.034845458306597,0.083956910697161,-0.054781796740035,0.037953276077364,0.010077643268468,-0.036751381264967,0.037818729554348,-0.038138848273868,0.002482168551431,-0.00112739798607,-0.028826138006467,-0.008649366999406,-0.043328007652945,-0.028373320153774,-0.023814661291825,0.108270555709827,0.060645561052376,-0.067344538854724,-0.040233416199746,0.008089091915017
0.070768752492598,0.050680118739818,0.012116851120167,0.056301061932318,0.034205814493018,0.049416173383686,-0.039719207847938,0.034308858877727,0.027367707542608,-0.001077697500466,0.050191299411758,-0.030836730213758,0.015789350289285,-0.015425316375057,0.002349159975274,-0.008372875470658,-0.014650334926883,-0.023370669806168,-0.03190221252368,0.068301970087361,0.00922135251088,0.072455788984421,0.037540737377828,0.062999465911823,-0.061478296836324,0.042549374506075,0.027909353167737,-0.016963749664936,0.008796248587879,0.050332033032331,0.034607398343594,0.046116905431922,-0.026521055192588,0.021864643564985,0.02225671890545,-0.011311583597444,-0.00420350982668,-0.003280264970799,0.000173657519129,0.007802859755086,-0.011412495452231,-0.014946110900266,-0.018604187379811,0.029729221211781,0.051484307564226,-0.037680180062663,0.029151323350278,0.014583382011936,-0.019172080523294,-0.004754890566177,-0.032586673543275,-0.000922576359909,-0.004823231700504,-0.017146028821752,-0.032881818933609,0.003183649226183,0.013919813454139,-0.015235577376197,0.005786239738672,-0.004185903009932,0.014888946861159,-0.008925495886281,-0.019284392621252,-0.021416690649359
-0.038207401037985,-0.044641636506989,-0.01051720243133,-0.036656446798561,-0.037343734133441,-0.019476488210012,-0.028674294435677,-0.002592261998183,-0.018118267307895,-0.017646125159804,-0.014671803902183,-0.0313644659584,-0.015987415560866,-0.012255027469035,-0.024642689282232,-0.017608585806756,-0.030448462890632,-0.029867409389961,-0.027525561775169,0.028073022895676,-0.000355373265816,0.014414089857934,0.01717782102555,0.00520859005108,0.02946501581295,-0.007834291070963,0.001678461782612,-0.000188583354742,0.005729013897706,0.023794184789989,0.033216413860513,0.011557263316771,0.049073626206563,-0.014076237341254,0.009975817838438,0.006820481815929,-0.010074369512877,-0.003753122095606,-0.008500785859393,0.02532473637034,-0.019929724433936,-0.018056553870548,-0.014463053503875,0.01770725717792,0.006410010585223,0.029940453055295,-0.010545732940647,-0.005067369266686,-0.004802772018325,-0.018288883084838,0.021079143587351,-0.019612613577768,-0.010262041884534,-0.001727135890286,0.021720699339173,-0.022662831504437,-0.008089541162559,-0.006726471754029,0.032776629424378,0.032112615194518,0.025305900464583,-0.026273965245839,-0.017658155277239,-0.014496764204278
-0.027309785684927,-0.044641636506989,-0.018061886948496,-0.040099317492297,-0.002944912678412,-0.011334628203484,0.037595186037888,-0.039493382874093,-0.008944018957797,-0.054925087393314,-0.027723006820375,-0.028221649430346,-0.011388945053784,-0.031824376056171,-0.027925482387235,-0.010380638587202,-0.009485482352264,-0.033701280227878,0.010641987094731,0.017668118186789,0.001566264405828,0.007552715282586,-0.010406827288875,-0.003914594669162,-0.019942459821318,0.013356109640542,-0.007763881003774,0.018269730368957,0.012874388601988,0.027145822731661,0.001080946450067,0.003874329184974,-0.018838557733939,0.022402126706754,0.001276491840109,0.042642367144787,-0.003370820329552,-0.011147213505055,-0.008503282866624,0.003376350199899,-0.004887082108528,-0.018696200223656,0.00234910357093,-0.009292421267292,0.000756164314849,-0.022690929399179,0.021630214003011,-0.011915193708427,0.026790835057568,-0.028041627532241,-0.005020453159914,-0.019274141537982,-0.023889181083226,-0.01274499836027,0.00039721353553,-0.016422392554446,-0.013627580457822,-0.000748388156151,0.003494104556343,0.012777067093452,-0.032513429608858,-0.020317400298794,0.024088621892691,-0.011097672384073
-0.049105016391043,-0.044641636506989,-0.056863121608205,-0.043542188186033,-0.045599451282647,-0.043275771306017,0.000778807997018,-0.039493382874093,-0.011900684801507,0.015490730158872,0.002721068627028,0.014152588783635,-0.006377946849503,-0.002585936625165,-0.005099038668198,-0.027653775240635,-0.009485482352264,-0.032749579343277,-0.028533199084636,0.038477927604562,0.049884970526159,0.030983085914268,0.033821328795483,0.034196897058071,0.003069492040218,0.031977629011243,-0.000595084676835,-0.032261976947273,0.049622029938292,0.030497460673332,0.040928926039021,0.034015070778947,0.018890433344118,0.022402126706754,0.004080100273304,-0.025021194031944,0.031293618106427,0.044156685805491,0.041175962326782,0.017583619326499,0.02871226606846,-0.007336328065755,-0.036694880321533,0.031017387938631,0.031916760661905,0.007621747864659,0.024569137493128,-0.008339270352196,-0.031638499161058,-0.000777158243495,-0.003359267075287,0.009966153902642,-0.013068909697352,-0.031981470204664,0.008895922843586,0.003398822610905,-0.004519452339196,-0.028464568676677,0.03080287040451,0.020164952849654,0.014197587035412,-0.018046338432485,-0.03058511048588,-0.024485300840142
-0.085430400901237,0.050680118739818,-0.022373135244019,0.001215130832538,-0.037343734133441,-0.026365754369382,0.015505359213366,-0.039493382874093,-0.072128454601951,-0.017646125159804,0.092053813137312,-0.025680733600596,-0.039343763123606,-0.012255027469035,-0.020509823842428,-0.024721803705366,-0.009485482352264,0.04540045960983,-0.027525561775169,-0.101008113782687,0.031370451397591,-0.019379212785344,0.053308027179752,0.036870867358974,-0.02687795457257,0.063013494629079,0.116963575284801,0.018437892926997,-0.028286717441242,-0.010547960497543,-0.041275773010157,-0.035066384065532,0.037727589034538,-0.060960627461894,-0.08485055340441,-0.029385964815439,-0.018241604742845,0.005887844338445,-2.19666029094871E-05,0.010810330294486,-0.001153821199974,0.013326085379581,-0.010101671189732,-0.012820998656182,-0.009847438773915,0.008706861071777,-0.013636867878395,-0.021918874113135,-0.018375278154474,-0.014673183767343,-0.015365428424253,0.004306741881876,0.032005611556541,-0.001727135890286,0.000772246311613,-0.007094761888398,0.026015573608353,-0.004120431554239,0.019879364065243,-0.004894315312745,0.007772829058775,0.028215565521811,-0.004856295248905,0.004389158165113
-0.085430400901237,-0.044641636506989,-0.004050329988045,-0.009113481248671,-0.002944912678412,0.007767427965678,0.02286863482154,-0.039493382874093,-0.06117659509433,-0.013504018244969,0.092053813137312,-0.032737590234747,-0.037924182518342,-0.031824376056171,-0.028817185028491,-0.02126717637468,-0.009485482352264,0.022856148634916,-0.02934588047988,0.073160943300851,-0.001528424900095,0.000442182872651,-0.006900101967934,-0.024342495996714,-0.04152237219176,0.063013494629079,0.097243472766666,0.010528165366693,-0.000395592991678,-0.00301891874338,0.001080946450067,-0.014151016278088,-0.003746961302716,0.022402126706754,0.050805149688071,0.002840272334945,-0.016973132215494,-0.012045729716565,-0.013704145371612,0.016501657335491,-0.01702018006133,-0.016794534544529,-0.01719173372446,-0.011262150344951,-0.010691947424606,0.004032232307836,-0.004820097408044,-0.007457243535684,-0.015440345745704,-0.028832222673104,-0.004062451461488,-0.019274141537982,-0.020665674363287,-0.015447961949546,0.013472774488026,-0.028276256525882,-0.026323339370573,-0.016342480778297,0.01441761089561,-0.011235281127501,0.006980985397524,0.019803268763336,-0.008072397153527,-0.004461756692825
0.045340983335462,0.050680118739818,0.060618394444803,0.031053343626348,0.028702003060214,-0.04734670130928,-0.054445759064286,0.071209979753637,0.133598980013,0.135611830689071,-0.003777247326721,0.020583027379428,-0.022589206723042,-0.020314296702658,-0.000271319602986,0.008581568624595,0.037908901538985,0.240682200073284,0.227535917957509,0.040739863410841,0.048965108897054,0.014581254541957,0.014608014124131,-0.055477461715113,-0.053510508000371,0.059872183465816,0.114762005026393,0.122182016572915,0.060944169566331,0.022428702791305,0.028770231316382,-0.05754274933962,-0.043654026986488,0.063277279078425,0.13661431404342,0.137802061451021,0.019547856150249,0.025580970021504,-0.076211281785818,-0.055296050352278,0.074119368828722,0.156322583834761,0.153040516129308,0.007397913343393,-0.041191637172895,-0.026458986859497,0.035196499554386,0.073038582716729,0.067587204014379,-0.047609432685292,-0.037094648765839,0.014183944216396,0.05591701762481,0.069920257111017,0.065453735135793,-0.076432988419134,-0.155145275074308,-0.151734403203558,-0.041437922034453,-0.143972438952916,-0.152127214769545,0.157844364017384,0.171297774646535,0.338183826079602
